parent_symbol,child_symbol,beta,PIP,LFSR
IRF7,POU2F1,-0.00421944636224126,0.0,0.003
IRF8,POU2F1,0.0152079434214361,0.0,0.0
IRF9,POU2F1,-0.00837669524886418,0.0,0.0
JAK3,POU2F1,0.0124626779520801,0.0,0.0
KLF2,POU2F1,-0.0122890160631771,0.0,0.0
KLF9,POU2F1,0.000272519212940759,0.0,0.3615
KMT2A,POU2F1,0.00809069615505558,0.0,0.0
LCOR,POU2F1,0.00278026658314221,0.0,0.3235
MBD2,POU2F1,0.000204931674469181,0.0,0.37
MED12,POU2F1,-0.000684816046364957,0.0,0.0
MYB,POU2F1,-0.0178534046891909,0.0,0.0
MYSM1,POU2F1,-0.00615007555363474,0.0,0.0
NFAT5,POU2F1,0.00830268058051089,0.0,0.0005
NFE2L2,POU2F1,-0.0010274360823699,0.0,0.3615
NFE2L3,POU2F1,-0.00182120005693005,0.0,0.3585
NFKB1,POU2F1,0.000879180259873112,0.0,0.361
NFKB2,POU2F1,-0.0147386023598787,0.0,0.0
PTEN,POU2F1,-0.00795385006255095,0.0,0.0
RBCK1,POU2F1,-0.000521353592606931,0.0,0.3585
REL,POU2F1,-0.000448316211867686,0.0,0.373
RELA,POU2F1,0.0036284202889927,0.0,0.003
RELB,POU2F1,0.00873302563295268,0.0,0.0
RFX5,POU2F1,-0.00471245597119356,0.0,0.3235
RORC,POU2F1,0.00123593427152198,0.0,0.361
SETDB1,POU2F1,-0.00503065540847804,0.0,0.046
SON,POU2F1,-0.000867581259200044,0.0,0.373
SP110,POU2F1,0.00866889044403813,0.0,0.0
SREBF1,POU2F1,-0.00314498228334721,0.0,0.0005
STAT1,POU2F1,-0.00173062004424759,0.0,0.312
STAT2,POU2F1,0.013511505565287,0.0,0.0
STAT3,POU2F1,-0.00678120744071585,0.0,0.046
STAT5A,POU2F1,0.00171350869642643,0.0,0.3155
STAT5B,POU2F1,-0.00353855981298099,0.0,0.0
TBX21,POU2F1,0.00795667648883015,0.0,0.0
TCF3,POU2F1,-0.000752733573594854,0.0,0.37
TET2,POU2F1,0.000249475681431805,0.0,0.3695
TNFAIP3,POU2F1,-0.00618006317375488,0.0,0.0
TP53,POU2F1,0.00492772678968972,0.0,0.0
TTF1,POU2F1,-0.00172941691996196,0.0,0.003
YBX1,POU2F1,0.00892427054542754,0.0,0.0
YBX3,POU2F1,-0.00374077595664308,0.0,0.0
YY1,POU2F1,0.00214719453741547,0.0,0.003
ZBTB14,POU2F1,-0.00217766134163042,0.0,0.361
ZBTB24,POU2F1,-0.00875457779599241,0.0,0.0
ZFP3,POU2F1,-0.00507866522521878,0.0,0.312
ZKSCAN1,POU2F1,-0.00133555471412761,0.0,0.324
ZNF217,POU2F1,-0.00219450996410762,0.0,0.3235
ZNF319,POU2F1,-0.00148812448560167,0.0,0.0035
ZNF329,POU2F1,0.00177534184130617,0.0,0.3725
ZNF331,POU2F1,0.00453993216315334,0.0,0.0005
ZNF341,POU2F1,-0.00682197747003911,0.0,0.0035
ZNF575,POU2F1,-0.00469726906735255,0.0,0.0
ZNF655,POU2F1,0.00344155565299378,0.0,0.046
ZNF708,POU2F1,0.00659833692700963,0.0,0.0
ZNF791,POU2F1,-0.00346968582094808,0.0,0.0
AIRE,PTEN,-0.00151403824127211,0.0,0.0495
AKAP8,PTEN,0.00552745165438591,0.0,0.0
ARID5A,PTEN,-0.00185467571948818,0.0,0.0
ATMIN,PTEN,0.00586979897632516,0.0,0.0
ATXN7L3,PTEN,0.0165114841279982,0.0,0.0
BACH2,PTEN,0.0043358621118493,0.0,0.0
BCL11B,PTEN,0.00259106157579223,0.0,0.046
BPTF,PTEN,-0.00596431906733905,0.0,0.0035
CBFB,PTEN,0.039630924058754,0.0,0.0
CLOCK,PTEN,0.00336952210265176,0.0,0.0
DR1,PTEN,0.00824779181066237,0.0,0.0
EGR3,PTEN,-0.014479319550719,0.0,0.0
ELK4,PTEN,0.00532753776064431,0.0,0.0
EPAS1,PTEN,-0.000547797067670357,0.0,0.324
ETS1,PTEN,-0.00212319283767864,0.0,0.315
FOXK1,PTEN,0.0096782686950241,0.0,0.0
FOXP1,PTEN,-0.00658088057236503,0.0,0.0
FOXP3,PTEN,-0.00812419661492903,0.0,0.0
GATA3,PTEN,-0.01024055225988,0.0,0.0
GFI1,PTEN,-0.00677368473221751,0.0,0.0
HIVEP2,PTEN,-0.0261623727944421,0.0,0.0
HIVEP3,PTEN,0.00302962193516193,0.0,0.003
IKZF1,PTEN,0.000421652477718841,0.0,0.327
IL2RA,PTEN,-0.00958051022075305,0.0,0.0
IRF1,PTEN,-0.00829221356537019,0.0,0.0
IRF2,PTEN,-0.011733198459355,0.0,0.0
IRF3,PTEN,0.0131848774473298,0.0,0.0
IRF4,PTEN,-0.00528189027382501,0.0,0.312
IRF7,PTEN,-0.000170990457760479,0.0,0.3615
IRF8,PTEN,0.00183277317016737,0.0,0.315
IRF9,PTEN,0.0048325539698145,0.0,0.0
JAK3,PTEN,-0.00461933653156623,0.0,0.003
KLF2,PTEN,0.00511861927425106,0.0,0.0
KLF9,PTEN,0.00640811832223365,0.0,0.0
KMT2A,PTEN,-0.0201361136395117,0.0,0.0
LCOR,PTEN,0.0100208994246491,0.0,0.0
MBD2,PTEN,0.0117764307220583,0.0,0.0
MED12,PTEN,0.00736329975452906,0.0,0.0
MYB,PTEN,0.0364106464395546,0.0,0.0
MYSM1,PTEN,-0.00293008952888389,0.0,0.0005
NFAT5,PTEN,0.000270991248621747,0.0,0.3615
NFE2L2,PTEN,-0.00518943191564176,0.0,0.0
NFE2L3,PTEN,0.00373176306099963,0.0,0.3235
NFKB1,PTEN,-0.000944218842857804,0.0,0.3185
NFKB2,PTEN,-0.00288986246994708,0.0,0.0
POU2F1,PTEN,0.00344176331796096,0.0,0.0005
RBCK1,PTEN,-0.00770868891000075,0.0,0.0
REL,PTEN,-0.00746034233679044,0.0,0.0
RELA,PTEN,-0.00346514044499829,0.0,0.0
RELB,PTEN,0.00143831537197295,0.0,0.3235
RFX5,PTEN,-0.001464992336193,0.0,0.0
RORC,PTEN,0.00320668999047528,0.0,0.0
SETDB1,PTEN,-0.00721099555711398,0.0,0.0
SON,PTEN,0.00182874673408266,0.0,0.358
SP110,PTEN,-0.0020072645888832,0.0,0.049
SREBF1,PTEN,0.00344712982061294,0.0,0.0
STAT1,PTEN,-0.00770853109871287,0.0,0.0
STAT2,PTEN,-0.00104141536865129,0.0,0.315
STAT3,PTEN,-0.00849045642210451,0.0,0.0
STAT5A,PTEN,-0.0124675127926568,0.0,0.0
STAT5B,PTEN,-0.0128719847950736,0.0,0.0
TBX21,PTEN,0.00324875832245832,0.0,0.318
TCF3,PTEN,-0.00570145479740784,0.0,0.0
TET2,PTEN,0.00203251772597302,0.0,0.3235
TNFAIP3,PTEN,0.02406609804864,0.0,0.0
TP53,PTEN,0.00879220786714212,0.0,0.0
TTF1,PTEN,-0.0046006765420214,0.0,0.046
YBX1,PTEN,0.0238872736011986,0.0,0.0
YBX3,PTEN,0.00507134644314897,0.0,0.0
YY1,PTEN,0.00802796480496925,0.0,0.0
ZBTB14,PTEN,-0.00527999579938211,0.0,0.0005
ZBTB24,PTEN,-0.00333704348846105,0.0,0.0005
ZFP3,PTEN,-0.000499977732619559,0.0,0.361
ZKSCAN1,PTEN,-0.000466082091718482,0.0,0.361
ZNF217,PTEN,-0.00416794766389868,0.0,0.315
ZNF319,PTEN,0.00276264319700581,0.0,0.0
ZNF329,PTEN,0.00522366799750302,0.0,0.003
ZNF331,PTEN,-0.00210328151578411,0.0,0.318
ZNF341,PTEN,0.000669418469030631,0.0,0.3615
ZNF575,PTEN,0.00249081981759325,0.0,0.0
ZNF655,PTEN,-0.00168524656702878,0.0,0.315
ZNF708,PTEN,-0.000372560103719317,0.0,0.0005
ZNF791,PTEN,0.00607355583298806,0.0,0.0
AIRE,RBCK1,0.00515807331322822,0.0,0.0
AKAP8,RBCK1,-0.000532004776367942,0.0,0.361
ARID5A,RBCK1,0.00682227175868613,0.0,0.0
ATMIN,RBCK1,0.0049055027311035,0.0,0.0
ATXN7L3,RBCK1,-0.00372187936662016,0.0,0.0
BACH2,RBCK1,0.0115820914114566,0.0,0.0
BCL11B,RBCK1,-0.00418805808916069,0.0,0.0
BPTF,RBCK1,0.00656699741967987,0.0,0.0
CBFB,RBCK1,-0.0445152737880527,0.0,0.0
CLOCK,RBCK1,-0.0037531834360741,0.0,0.0
DR1,RBCK1,-0.00263561231939294,0.0,0.003
EGR3,RBCK1,-0.00194239117247174,0.0,0.3615
ELK4,RBCK1,-0.016619715958463,0.0,0.0
EPAS1,RBCK1,-0.00162479293893327,0.0,0.3615
ETS1,RBCK1,0.0133386654074913,0.0,0.0
FOXK1,RBCK1,0.00594411558388664,0.0,0.0
FOXP1,RBCK1,0.00910385855915621,0.0,0.0
FOXP3,RBCK1,-0.0110048580305966,0.0,0.0
GATA3,RBCK1,-0.000993672792299818,0.0,0.3235
GFI1,RBCK1,-0.00285928507485972,0.0,0.046
HIVEP2,RBCK1,0.000587425285778222,0.0,0.373
HIVEP3,RBCK1,-0.00653042215636439,0.0,0.0
IKZF1,RBCK1,-0.00581978744627491,0.0,0.0
IL2RA,RBCK1,0.00052726452408818,0.0,0.312
IRF1,RBCK1,0.0159548159691838,0.0,0.0
IRF2,RBCK1,0.0215150703540898,0.0,0.0
IRF3,RBCK1,-0.000112267116831742,0.0,0.3265
IRF4,RBCK1,-0.024680028835614,0.0,0.0
IRF7,RBCK1,0.00225676859017212,0.0,0.312
IRF8,RBCK1,0.00531778741588181,0.0,0.0
IRF9,RBCK1,-0.00159955022214931,0.0,0.0005
JAK3,RBCK1,-0.00562207506374271,0.0,0.0
KLF2,RBCK1,-0.0238573192050607,0.0,0.0
KLF9,RBCK1,0.00181355331279218,0.0,0.0035
KMT2A,RBCK1,0.00823258658857977,0.0,0.0
LCOR,RBCK1,-0.00493078295268532,0.0,0.0
MBD2,RBCK1,-0.00174895436715592,0.0,0.3155
MED12,RBCK1,-0.0127414178701644,0.0,0.0
MYB,RBCK1,-0.0103161286307922,0.0,0.0
MYSM1,RBCK1,0.00317830067630794,0.0,0.0
NFAT5,RBCK1,0.00482534599114474,0.0,0.0
NFE2L2,RBCK1,0.000227642047329439,0.0,0.327
NFE2L3,RBCK1,-0.00238750809531863,0.0,0.0
NFKB1,RBCK1,0.00397198578338918,0.0,0.0
NFKB2,RBCK1,-0.00425030356945605,0.0,0.3235
POU2F1,RBCK1,0.00280578474331144,0.0,0.003
PTEN,RBCK1,-0.010655910098072,0.0,0.0
REL,RBCK1,-0.00402490099829212,0.0,0.0
RELA,RBCK1,0.00704595176954993,0.0,0.0
RELB,RBCK1,-0.00251625610486317,0.0,0.0
RFX5,RBCK1,-0.00544823795620093,0.0,0.0
RORC,RBCK1,-0.00705943616682699,0.0,0.0
SETDB1,RBCK1,-0.00557981896077233,0.0,0.0
SON,RBCK1,-0.000463290527202684,0.0,0.315
SP110,RBCK1,-0.00170089623304555,0.0,0.315
SREBF1,RBCK1,0.000946679953946866,0.0,0.3645
STAT1,RBCK1,-0.0206664573362972,0.0,0.0
STAT2,RBCK1,-0.0115859220884433,0.0,0.0
STAT3,RBCK1,-0.00417362258590256,0.0,0.0
STAT5A,RBCK1,-0.0048044790616619,0.0,0.0
STAT5B,RBCK1,-0.012442460590734,0.0,0.0
TBX21,RBCK1,-0.00337821475650127,0.0,0.0465
TCF3,RBCK1,-0.00531704025218857,0.0,0.0
TET2,RBCK1,0.000442582703182125,0.0,0.3185
TNFAIP3,RBCK1,-0.0426503403481272,0.0,0.0
TP53,RBCK1,0.00740200346330312,0.0,0.0
TTF1,RBCK1,-0.00289667233100477,0.0,0.312
YBX1,RBCK1,0.00860135804909897,0.0,0.0
YBX3,RBCK1,-0.0106603887809977,0.0,0.0
YY1,RBCK1,-0.00117119543455341,0.0,0.3615
ZBTB14,RBCK1,-0.00530113613464424,0.0,0.0035
ZBTB24,RBCK1,-0.000478790678190958,0.0,0.046
ZFP3,RBCK1,-0.00548003320673752,0.0,0.0
ZKSCAN1,RBCK1,-0.00582642314078495,0.0,0.0005
ZNF217,RBCK1,0.00364554858452618,0.0,0.046
ZNF319,RBCK1,0.00117921569914983,0.0,0.373
ZNF329,RBCK1,-0.00608121281737724,0.0,0.0
ZNF331,RBCK1,0.00255508384456434,0.0,0.003
ZNF341,RBCK1,-0.0136564235702564,0.0,0.0
ZNF575,RBCK1,-0.00974702518884412,0.0,0.0
ZNF655,RBCK1,-0.00421193036797115,0.0,0.0
ZNF708,RBCK1,0.00302286462510548,0.0,0.0
ZNF791,RBCK1,0.00378309513372484,0.0,0.0
AIRE,REL,0.00643713497655019,0.0,0.0
AKAP8,REL,-0.00389524322197003,0.0,0.0
ARID5A,REL,-0.00314549854160358,0.0,0.315
ATMIN,REL,0.00219283499011006,0.0,0.003
ATXN7L3,REL,0.0154712867232815,0.0,0.0
BACH2,REL,0.0030947196268591,0.0,0.0035
BCL11B,REL,0.00368813682363499,0.0,0.0
BPTF,REL,-0.00171821814748472,0.0,0.327
CBFB,REL,0.00816989553666671,0.0,0.0
CLOCK,REL,0.00693465171962237,0.0,0.0
DR1,REL,-0.00560023684117656,0.0,0.0
EGR3,REL,0.0094689427972381,0.0,0.0
ELK4,REL,-0.0124427260205136,0.0,0.0
EPAS1,REL,-0.0010488443637555,0.0,0.312
ETS1,REL,0.0196687485587543,0.0,0.0
FOXK1,REL,0.0198018796973005,0.0,0.0
FOXP1,REL,0.00340486698507256,0.0,0.0
FOXP3,REL,0.00480633081414391,0.0,0.0
GATA3,REL,0.00511974710759847,0.0,0.0
GFI1,REL,0.00572657726186774,0.0,0.0005
HIVEP2,REL,-0.000846162107707769,0.0,0.3615
HIVEP3,REL,0.00382654076977682,0.0,0.315
IKZF1,REL,-0.00100170473718318,0.0,0.3695
IL2RA,REL,-0.0154154800481463,0.0,0.0
IRF1,REL,0.00156725444813428,0.0,0.3235
IRF2,REL,0.00735911339875071,0.0,0.0
IRF3,REL,-0.00238025308196555,0.0,0.0
IRF4,REL,-0.0288777246405462,0.0,0.0
IRF7,REL,0.00535484838018875,0.0,0.003
IRF8,REL,0.00884962032645206,0.0,0.0
IRF9,REL,0.00530855436124607,0.0,0.0
JAK3,REL,-0.014952913030807,0.0,0.0
KLF2,REL,-0.00805302331861118,0.0,0.0
KLF9,REL,-0.00140669041595857,0.0,0.318
KMT2A,REL,0.0104811721260094,0.0,0.0
LCOR,REL,0.00599744057109862,0.0,0.0005
MBD2,REL,0.000121905521793979,0.0,0.37
MED12,REL,-0.0116537357685041,0.0,0.0
MYB,REL,-0.0130014140529071,0.0,0.0
MYSM1,REL,0.00190298440176367,0.0,0.318
NFAT5,REL,0.00152005062593801,0.0,0.327
NFE2L2,REL,-0.00156313706714352,0.0,0.003
NFE2L3,REL,0.00860316405437973,0.0,0.0
NFKB1,REL,-0.00277028116469642,0.0,0.0
NFKB2,REL,0.0195165047149245,0.0,0.0
POU2F1,REL,0.00414294525448417,0.0,0.0035
PTEN,REL,-0.00596472590168909,0.0,0.0005
RBCK1,REL,-0.00103293294977504,0.0,0.046
RELA,REL,0.00460565097718404,0.0,0.0
RELB,REL,-0.00651740322134799,0.0,0.0
RFX5,REL,0.000406587447421264,0.0,0.3185
RORC,REL,-0.000729143654943341,0.0,0.3615
SETDB1,REL,-0.000517842087393571,0.0,0.315
SON,REL,-0.00204487157888766,0.0,0.049
SP110,REL,0.00315066569809565,0.0,0.315
SREBF1,REL,-0.0127672647858324,0.0,0.0
STAT1,REL,0.0165486027257928,0.0,0.0
STAT2,REL,0.00904250721205339,0.0,0.0
STAT3,REL,-0.00972526537033902,0.0,0.0
STAT5A,REL,-0.00775435941973122,0.0,0.0
STAT5B,REL,-0.0071136698950298,0.0,0.0
TBX21,REL,-0.00777673689487912,0.0,0.0
TCF3,REL,-0.00934328108806467,0.0,0.0
TET2,REL,0.0130489842423752,0.0,0.0
TNFAIP3,REL,0.00466883529308262,0.0,0.0
TP53,REL,0.00859911571007898,0.0,0.0
TTF1,REL,-0.00307849135882985,0.0,0.0035
YBX1,REL,-0.00238016322057824,0.0,0.3645
YBX3,REL,0.0118829893670814,0.0,0.0
YY1,REL,-0.00534502853026003,0.0,0.0005
ZBTB14,REL,0.00519897665693649,0.0,0.0005
ZBTB24,REL,-0.00836312627611281,0.0,0.0
ZFP3,REL,0.00358534493139395,0.0,0.0035
ZKSCAN1,REL,0.004635930049939,0.0,0.0005
ZNF217,REL,-0.00362164910868125,0.0,0.3265
ZNF319,REL,-0.00828790249498077,0.0,0.0
ZNF329,REL,0.00354479119640415,0.0,0.046
ZNF331,REL,0.00501519345988933,0.0,0.0
ZNF341,REL,0.00846003993824465,0.0,0.0
ZNF575,REL,0.000159028213010757,0.0,0.3155
ZNF655,REL,-0.000498985424285741,0.0,0.3585
ZNF708,REL,-0.00688398095084689,0.0,0.0
ZNF791,REL,0.00759766606065841,0.0,0.0
AIRE,RELA,-0.00106214692781442,0.0,0.3155
AKAP8,RELA,-0.0072759842311216,0.0,0.0
ARID5A,RELA,-0.00234968008026745,0.0,0.0465
ATMIN,RELA,0.00310299990068054,0.0,0.3695
ATXN7L3,RELA,3.327933465103e-05,0.0,0.3235
BACH2,RELA,-0.00189223064456698,0.0,0.315
BCL11B,RELA,0.00307535896558897,0.0,0.3615
BPTF,RELA,0.000964522624819174,0.0,0.312
CBFB,RELA,-0.0133206665810125,0.0,0.0
CLOCK,RELA,-0.00253174380489161,0.0,0.315
DR1,RELA,0.000811338916173452,0.0,0.315
EGR3,RELA,-0.00214065223362492,0.0,0.0465
ELK4,RELA,-0.00368634501337841,0.0,0.312
EPAS1,RELA,0.000216973916033153,0.0,0.3125
ETS1,RELA,-0.00279594069059406,0.0,0.0035
FOXK1,RELA,0.013636974407323,0.0,0.0
FOXP1,RELA,-0.00627952914380315,0.0,0.0
FOXP3,RELA,0.0015040398596343,0.0,0.361
GATA3,RELA,-0.00552102839461644,0.0,0.312
GFI1,RELA,0.00324828192285407,0.0,0.0
HIVEP2,RELA,-0.00433392745103024,0.0,0.0
HIVEP3,RELA,-0.0038320326723284,0.0,0.312
IKZF1,RELA,-0.0013061635388655,0.0,0.0
IL2RA,RELA,0.00173720723668505,0.0,0.312
IRF1,RELA,-0.00255823943509169,0.0,0.361
IRF2,RELA,0.000928593108212781,0.0,0.3155
IRF3,RELA,-0.00158053906195634,0.0,0.3155
IRF4,RELA,0.00451053900558525,0.0,0.0
IRF7,RELA,0.00172154912300945,0.0,0.358
IRF8,RELA,0.00331981389630584,0.0,0.0
IRF9,RELA,0.00278192643623583,0.0,0.3125
JAK3,RELA,-0.00276366181629547,0.0,0.315
KLF2,RELA,-0.00190562510607283,0.0,0.312
KLF9,RELA,0.00559318610250223,0.0,0.0465
KMT2A,RELA,0.00124844024098194,0.0,0.327
LCOR,RELA,0.00223467159371328,0.0,0.3125
MBD2,RELA,-0.0152008444002705,0.0,0.0
MED12,RELA,-0.00540054689369407,0.0,0.0
MYB,RELA,-0.00391392988055568,0.0,0.0
MYSM1,RELA,-0.000322281887573793,0.0,0.3725
NFAT5,RELA,0.0115716578834842,0.0,0.0
NFE2L2,RELA,0.00280833825226665,0.0,0.046
NFE2L3,RELA,-0.00499656611224761,0.0,0.0
NFKB1,RELA,0.0103514404706035,0.0,0.0
NFKB2,RELA,0.00617917145473941,0.0,0.0
POU2F1,RELA,0.00757045488572337,0.0,0.0
PTEN,RELA,0.00163377207796432,0.0,0.0465
RBCK1,RELA,-0.00750064596601543,0.0,0.0
REL,RELA,-0.00713328491706139,0.0,0.0
RELB,RELA,-0.00371967764110125,0.0,0.312
RFX5,RELA,0.00108588218874628,0.0,0.003
RORC,RELA,0.000808479558846674,0.0,0.3265
SETDB1,RELA,0.0061433351883587,0.0,0.0
SON,RELA,0.00571662837692452,0.0,0.046
SP110,RELA,0.000964149311553576,0.0,0.364
SREBF1,RELA,0.00645384290672685,0.0,0.0
STAT1,RELA,-0.0326987308343552,0.0,0.0
STAT2,RELA,0.00254494292570583,0.0,0.0
STAT3,RELA,0.00793120608224357,0.0,0.0
STAT5A,RELA,-0.00154771151701808,0.0,0.312
STAT5B,RELA,-0.000546379750799737,0.0,0.3615
TBX21,RELA,-0.00951658070886902,0.0,0.0
TCF3,RELA,-0.00710185497467888,0.0,0.0
TET2,RELA,0.00288954650475431,0.0,0.0005
TNFAIP3,RELA,-0.021121228167024,0.0,0.0
TP53,RELA,-0.00206833838208613,0.0,0.3235
TTF1,RELA,0.000508113540733881,0.0,0.3615
YBX1,RELA,-0.00283468677097636,0.0,0.049
YBX3,RELA,-0.0139173972667811,0.0,0.0
YY1,RELA,-0.00588290970822819,0.0,0.0
ZBTB14,RELA,0.00646515202191599,0.0,0.0
ZBTB24,RELA,-0.000336447449728189,0.0,0.324
ZFP3,RELA,-0.0136148617856918,0.0,0.0
ZKSCAN1,RELA,-0.00193164653696804,0.0,0.3695
ZNF217,RELA,0.00760348445336532,0.0,0.003
ZNF319,RELA,-0.00103366633120483,0.0,0.3155
ZNF329,RELA,-0.00373387126079747,0.0,0.373
ZNF331,RELA,0.00949214686620461,0.0,0.0
ZNF341,RELA,-0.00984742323413559,0.0,0.0
ZNF575,RELA,-0.00595875429289786,0.0,0.0
ZNF655,RELA,0.00631612010647598,0.0,0.0
ZNF708,RELA,0.000934320754097949,0.0,0.364
ZNF791,RELA,0.00486777588741886,0.0,0.315
AIRE,RELB,0.0016547061810494,0.0,0.361
AKAP8,RELB,-7.11551544353553e-05,0.0,0.3185
ARID5A,RELB,-0.0138493347173274,0.0,0.0
ATMIN,RELB,-0.00476907951382374,0.0,0.0
ATXN7L3,RELB,-0.0139156431415042,0.0,0.0
BACH2,RELB,-0.0191986686762413,0.0,0.0
BCL11B,RELB,0.00488134900090685,0.0,0.0
BPTF,RELB,0.000511819253743932,0.0,0.315
CBFB,RELB,-0.04487532202973,0.0,0.0
CLOCK,RELB,0.000897424975697809,0.0,0.3265
DR1,RELB,-0.00523499738960029,0.0,0.0
EGR3,RELB,0.0049391713129343,0.0,0.0
ELK4,RELB,-0.00443401802008085,0.0,0.0
EPAS1,RELB,-0.0113620906335857,0.0,0.0
ETS1,RELB,-0.00115216549367922,0.0,0.312
FOXK1,RELB,0.00363585689493389,0.0,0.0
FOXP1,RELB,0.00504028427542773,0.0,0.0
FOXP3,RELB,0.00952599746804414,0.0,0.0
GATA3,RELB,-0.000267967264651548,0.0,0.3645
GFI1,RELB,-0.0117579884856989,0.0,0.0
HIVEP2,RELB,0.0209959723856405,0.0,0.0
HIVEP3,RELB,-0.00427927131203547,0.0,0.0
IKZF1,RELB,0.00182502205103615,0.0,0.0005
IL2RA,RELB,-0.00936611399461987,0.0,0.0
IRF1,RELB,-0.00195295957033773,0.0,0.0465
IRF2,RELB,0.00657114883274287,0.0,0.0
IRF3,RELB,-0.00331914731498174,0.0,0.315
IRF4,RELB,-0.00822769466637976,0.0,0.0
IRF7,RELB,-0.00709520673009195,0.0,0.0
IRF8,RELB,-0.00338844949743169,0.0,0.0
IRF9,RELB,-0.00600795503348489,0.0,0.046
JAK3,RELB,-0.00641760758424287,0.0,0.0
KLF2,RELB,-0.0168841014364182,0.0,0.0
KLF9,RELB,-0.00296715190284664,0.0,0.0
KMT2A,RELB,0.0134676615882939,0.0,0.0
LCOR,RELB,-0.0132217441982688,0.0,0.0
MBD2,RELB,0.00218658343089286,0.0,0.3615
MED12,RELB,-0.0294727731914151,0.0,0.0
MYB,RELB,-0.00146255604190981,0.0,0.358
MYSM1,RELB,-0.00129841906694098,0.0,0.3645
NFAT5,RELB,-0.00809581263564021,0.0,0.0
NFE2L2,RELB,0.00839740831092592,0.0,0.0
NFE2L3,RELB,-0.00281310928706444,0.0,0.0
NFKB1,RELB,0.0210141280114849,0.0,0.0
NFKB2,RELB,0.00471675317549749,0.0,0.0
POU2F1,RELB,-0.000781581961340691,0.0,0.358
PTEN,RELB,0.00568120301664029,0.0,0.0005
RBCK1,RELB,0.00351422870477216,0.0,0.0
REL,RELB,0.000696326412334645,0.0,0.312
RELA,RELB,0.0494376874051057,0.361,0.0
RFX5,RELB,0.00926371265039245,0.0,0.0
RORC,RELB,0.00851601864416735,0.0,0.0
SETDB1,RELB,0.00108021953728292,0.0,0.3615
SON,RELB,-0.00154160040848606,0.0,0.3155
SP110,RELB,-0.00612594765611158,0.0,0.0
SREBF1,RELB,-0.00200546847952841,0.0,0.046
STAT1,RELB,0.000703093575478209,0.0,0.324
STAT2,RELB,-0.00524014184614025,0.0,0.0
STAT3,RELB,0.00589968597100971,0.0,0.0005
STAT5A,RELB,0.00966396613513536,0.0,0.0
STAT5B,RELB,0.0066959296022408,0.0,0.0
TBX21,RELB,-0.0234333174962471,0.0,0.0
TCF3,RELB,-0.0006689081380865,0.0,0.324
TET2,RELB,-0.01229761283904,0.0,0.0
TNFAIP3,RELB,-0.0770945320204634,1.0,0.0
TP53,RELB,0.00414615293029432,0.0,0.0465
TTF1,RELB,-0.0136830602028247,0.0,0.0
YBX1,RELB,-0.0210425376528961,0.0,0.0
YBX3,RELB,-0.0163656624318653,0.0,0.0
YY1,RELB,-0.00719299100175977,0.0,0.0
ZBTB14,RELB,0.00283534159443299,0.0,0.3235
ZBTB24,RELB,-0.00634070070816184,0.0,0.0005
ZFP3,RELB,-0.00287921004751319,0.0,0.0
ZKSCAN1,RELB,0.00419455802127054,0.0,0.0
ZNF217,RELB,0.00425064506084867,0.0,0.0
ZNF319,RELB,-0.000940427472963562,0.0,0.3615
ZNF329,RELB,-0.00544325987613408,0.0,0.0
ZNF331,RELB,0.00247834258586444,0.0,0.315
ZNF341,RELB,-0.0087738368971894,0.0,0.0
ZNF575,RELB,-0.00383515785550408,0.0,0.0035
ZNF655,RELB,-0.00137704574601821,0.0,0.312
ZNF708,RELB,-0.00507417674616776,0.0,0.0
ZNF791,RELB,-0.00217598033467721,0.0,0.364
AIRE,RFX5,-0.00611976171958122,0.0,0.0005
AKAP8,RFX5,-0.00733520953561057,0.0,0.0
ARID5A,RFX5,-0.00535121871452775,0.0,0.0
ATMIN,RFX5,0.00394671548600468,0.0,0.0
ATXN7L3,RFX5,-0.00451616905990987,0.0,0.0
BACH2,RFX5,0.0089603069719656,0.0,0.0
BCL11B,RFX5,0.00327859661285315,0.0,0.315
BPTF,RFX5,-0.00578619118442007,0.0,0.003
CBFB,RFX5,-0.0356259802948646,0.0,0.0
CLOCK,RFX5,0.00392973080237251,0.0,0.0
DR1,RFX5,-0.00313028012545069,0.0,0.0
EGR3,RFX5,-0.000229255093116391,0.0,0.3725
ELK4,RFX5,0.00781360077735442,0.0,0.0
EPAS1,RFX5,-0.00930691733220703,0.0,0.0
ETS1,RFX5,-0.00579938533875683,0.0,0.0
FOXK1,RFX5,-0.00843467702941397,0.0,0.0
FOXP1,RFX5,0.0023650771134934,0.0,0.315
FOXP3,RFX5,0.0108233888403797,0.0,0.0
GATA3,RFX5,-0.00838100849023767,0.0,0.0
GFI1,RFX5,0.000767351491704559,0.0,0.3155
HIVEP2,RFX5,7.19933491095854e-05,0.0,0.324
HIVEP3,RFX5,-0.0042280816047973,0.0,0.003
IKZF1,RFX5,0.000991579541817468,0.0,0.3155
IL2RA,RFX5,-0.00953880760996589,0.0,0.0
IRF1,RFX5,0.00255465130944794,0.0,0.3185
IRF2,RFX5,0.00984693775543348,0.0,0.0
IRF3,RFX5,-0.00592148500289731,0.0,0.0
IRF4,RFX5,0.0184926238895994,0.0,0.0
IRF7,RFX5,0.00975888330275732,0.0,0.0
IRF8,RFX5,-0.00771402994869811,0.0,0.0
IRF9,RFX5,-0.000640235605547223,0.0,0.3585
JAK3,RFX5,-0.00948161196081078,0.0,0.0
